,nameNodeOr,nameNodeEx,Quadripole
3611,node_5213,node_51,line_3356
3612,node_5213,node_3313,line_3357
3613,node_1410,node_3907,line_3358
3614,node_1410,node_1082,line_3359
3615,node_1410,node_2316,line_3360
3616,node_1410,node_2429,line_3361
3617,node_1410,node_5420,line_3362
3618,node_5199,node_3034,line_3363
3619,node_5199,node_1264,line_3364
3620,node_3769,node_5367,line_3365
3621,node_3769,node_1681,line_3366
3622,node_3769,node_550,line_3367
3623,node_3769,node_4351,line_3368
3624,node_3769,node_1917,line_3369
3625,node_3769,node_5367,line_3370
3626,node_3769,node_3495,line_3371
3627,node_1410,node_5199,line_3372
3628,node_1410,node_5199,line_3373
3629,node_1410,node_3769,line_3374
3630,node_5199,node_220,line_3375
3631,node_5199,node_112,line_3376
3632,node_3769,node_220,line_3377
3633,node_3769,node_112,line_3378
3634,node_3114,node_3215,line_3379
3635,node_3114,node_4617,line_3380
3636,node_3114,node_2423,line_3381
3637,node_3114,node_4109,line_3382
3638,node_320,node_2351,line_3383
3639,node_320,node_1259,line_3384
3640,node_411,node_1061,line_3385
3641,node_411,node_1719,line_3386
3642,node_411,node_4709,line_3387
3643,node_2742,node_2423,line_3388
3644,node_2736,node_1887,line_3389
3645,node_245,node_2772,line_3390
3646,node_245,node_1434,line_3391
3647,node_245,node_825,line_3392
3648,node_245,node_5073,line_3393
3649,node_2736,node_245,line_3394
3650,node_3720,node_2287,line_3395
3651,node_3720,node_1382,line_3396
3652,node_3720,node_1005,line_3397
3653,node_3720,node_3109,line_3398
3654,node_3720,node_1382,line_3399
3655,node_1733,node_3887,line_3400
3656,node_1733,node_3537,line_3401
3657,node_3720,node_1733,line_3402
3658,node_3720,node_1733,line_3403
3659,node_2792,node_3485,line_3404
3660,node_3970,node_3506,line_3405
3661,node_1088,node_541,line_3406
3662,node_1088,node_1084,line_3407
3663,node_3970,node_1084,line_3408
3664,node_4945,node_3444,line_3409
3665,node_4945,node_5180,line_3410
3666,node_4945,node_3444,line_3411
3667,node_2434,node_2154,line_3412
3668,node_840,node_3997,line_3413
3669,node_4015,node_2547,line_3414
3670,node_617,node_3881,line_3415
3671,node_617,node_3229,line_3416
3672,node_1511,node_1934,line_3417
3673,node_3179,node_3285,line_3418
3674,node_133,node_7,line_3419
3675,node_133,node_450,line_3420
3676,node_244,node_2508,line_3422
3677,node_3987,node_3685,line_3423
3678,node_3987,node_4890,line_3424
3679,node_4684,node_3881,line_3425
3680,node_4684,node_4031,line_3426
3681,node_4684,node_2030,line_3427
3682,node_4684,node_3881,line_3428
3683,node_4684,node_3881,line_3429
3684,node_2631,node_2141,line_3430
3685,node_2631,node_4559,line_3431
3686,node_2631,node_4559,line_3432
3687,node_4684,node_2631,line_3433
3688,node_4684,node_2631,line_3434
3689,node_4684,node_2631,line_3435
3690,node_3155,node_3111,line_3436
3691,node_4251,node_1308,line_3437
3692,node_4251,node_3135,line_3438
3693,node_4251,node_44,line_3439
3694,node_2709,node_3975,line_3443
3695,node_2669,node_3284,line_3440
3696,node_302,node_810,line_3441
3697,node_302,node_2215,line_3442
3698,node_4894,node_3186,line_3444
3699,node_4894,node_3120,line_3445
3700,node_2051,node_251,line_3446
3701,node_3936,node_3483,line_3447
3702,node_3936,node_956,line_3448
3703,node_3936,node_2059,line_3449
3704,node_5039,node_3272,line_3450
3705,node_5039,node_852,line_3451
3706,node_5039,node_222,line_3452
3707,node_1069,node_981,line_3453
3708,node_1069,node_5535,line_3454
3709,node_4057,node_55,line_3455
3710,node_4057,node_743,line_3456
3711,node_4057,node_3647,line_3457
3712,node_4057,node_4915,line_3458
3713,node_4057,node_5577,line_3459
3714,node_4057,node_3186,line_3460
3715,node_4057,node_4915,line_3461
3716,node_4057,node_1617,line_3462
3717,node_1069,node_4057,line_3463
3718,node_1069,node_4057,line_3464
3719,node_2624,node_4507,line_3486
3720,node_5,node_2021,line_3489
3721,node_322,node_2109,line_3495
3722,node_322,node_2109,line_3496
3723,node_322,node_2109,line_3497
3724,node_451,node_2252,line_3530
3725,node_5380,node_2252,line_3531
3726,node_3874,node_5050,line_3561
3727,node_5573,node_1402,line_3643
3728,node_5573,node_4487,line_3644
3729,node_5573,node_3693,line_3645
3730,node_2991,node_3402,line_3465
3731,node_2991,node_2773,line_3466
3732,node_2991,node_1286,line_3467
3733,node_2991,node_3402,line_3468
3734,node_4444,node_4869,line_3469
3735,node_2991,node_4444,line_3470
3736,node_2991,node_4444,line_3471
3737,node_5602,node_2827,line_3472
3738,node_5602,node_667,line_3473
3739,node_4336,node_3017,line_3474
3740,node_4336,node_1261,line_3475
3741,node_4336,node_4870,line_3476
3742,node_4336,node_352,line_3477
3743,node_4336,node_267,line_3478
3744,node_4336,node_2705,line_3479
3745,node_4336,node_3017,line_3480
3746,node_4336,node_267,line_3481
3747,node_5338,node_625,line_3482
3748,node_5338,node_2447,line_3483
3749,node_4336,node_5338,line_3484
3750,node_4336,node_5338,line_3485
3751,node_4821,node_84,line_3487
3752,node_3817,node_2043,line_3490
3753,node_3428,node_204,line_3491
3754,node_3972,node_300,line_3492
3755,node_1839,node_5312,line_3493
3756,node_1839,node_547,line_3494
3757,node_5011,node_4132,line_3498
3758,node_1626,node_5168,line_3499
3759,node_1626,node_1532,line_3500
3760,node_3648,node_2842,line_3501
3761,node_3648,node_3629,line_3502
3762,node_713,node_1842,line_3503
3763,node_713,node_662,line_3504
3764,node_5167,node_495,line_3505
3765,node_4072,node_3156,line_3506
3766,node_5167,node_2289,line_3507
3767,node_5167,node_1258,line_3508
3768,node_4072,node_4368,line_3509
3769,node_4615,node_737,line_3510
3770,node_4615,node_1894,line_3511
3771,node_4615,node_989,line_3512
3772,node_4615,node_4640,line_3513
3773,node_4615,node_2826,line_3514
3774,node_4615,node_3496,line_3515
3775,node_4615,node_266,line_3516
3776,node_4615,node_111,line_3517
3777,node_3898,node_1946,line_3518
3778,node_3898,node_243,line_3519
3779,node_3898,node_4532,line_3520
3780,node_3898,node_2037,line_3521
3781,node_3898,node_4081,line_3522
3782,node_3898,node_2037,line_3523
3783,node_4072,node_4615,line_3524
3784,node_5167,node_4615,line_3525
3785,node_4615,node_4189,line_3526
3786,node_4615,node_4935,line_3527
3787,node_3898,node_4189,line_3528
3788,node_3898,node_4935,line_3529
3789,node_3074,node_4332,line_3545
3790,node_3074,node_1238,line_3546
3791,node_3074,node_1223,line_3547
3792,node_3074,node_431,line_3548
3793,node_3074,node_4332,line_3549
3794,node_3074,node_2692,line_3550
3795,node_2714,node_4416,line_3551
3796,node_2714,node_3686,line_3552
3797,node_768,node_5550,line_3553
3798,node_768,node_4131,line_3554
3799,node_2714,node_2889,line_3555
3800,node_2714,node_3880,line_3556
3801,node_2714,node_3686,line_3557
3802,node_3074,node_2714,line_3558
3803,node_3074,node_2714,line_3559
3804,node_3074,node_2714,line_3560
3805,node_5264,node_2633,line_3566
3806,node_1322,node_4896,line_3567
3807,node_4443,node_3181,line_3568
3808,node_4443,node_4547,line_3569
3809,node_586,node_4308,line_3570
3810,node_240,node_366,line_3583
3811,node_240,node_1155,line_3584
3812,node_240,node_3895,line_3585
3813,node_3550,node_804,line_3586
3814,node_3550,node_2403,line_3587
3815,node_1842,node_5461,line_3588
3816,node_1842,node_4882,line_3589
3817,node_1469,node_2508,line_3590
3818,node_2343,node_96,line_3591
3819,node_2343,node_3940,line_3592
3820,node_2343,node_3940,line_3593
3821,node_3867,node_3242,line_3594
3822,node_2470,node_5581,line_3595
3823,node_2470,node_1482,line_3596
3824,node_3867,node_1351,line_3597
3825,node_2804,node_4473,line_3598
3826,node_2804,node_3280,line_3599
3827,node_3867,node_2804,line_3600
3828,node_2470,node_2804,line_3601
3829,node_2470,node_2804,line_3602
3830,node_3849,node_4629,line_3603
3831,node_3849,node_2964,line_3604
3832,node_539,node_4852,line_3605
3833,node_539,node_24,line_3606
3834,node_3521,node_1826,line_3607
3835,node_3521,node_4636,line_3608
3836,node_2700,node_3624,line_3609
3837,node_492,node_49,line_3610
3838,node_492,node_1973,line_3611
3839,node_1177,node_2791,line_3612
3840,node_2209,node_2538,line_3613
3841,node_4710,node_349,line_3614
3842,node_1623,node_2073,line_3615
3843,node_3427,node_1968,line_3616
3844,node_5169,node_2055,line_3617
3845,node_553,node_2940,line_3618
3846,node_553,node_1535,line_3619
3847,node_4028,node_1047,line_3620
3848,node_4028,node_341,line_3621
3849,node_2632,node_1123,line_3622
3850,node_1175,node_786,line_3628
3851,node_1175,node_5013,line_3629
3852,node_1175,node_1006,line_3631
3853,node_1175,node_1558,line_3630
3854,node_1175,node_786,line_3632
3855,node_1175,node_1006,line_3634
3856,node_1175,node_1558,line_3633
3857,node_55,node_5232,line_3635
3858,node_1175,node_55,line_3636
3859,node_1175,node_55,line_3637
3860,node_1175,node_55,line_3638
3861,node_1419,node_4790,line_3639
3862,node_1419,node_3760,line_3640
3863,node_2755,node_1577,line_3641
3864,node_2755,node_4370,line_3642
3865,node_1161,node_3013,line_3646
3866,node_4872,node_1505,line_3647
3867,node_4872,node_993,line_3648
3868,node_4872,node_4370,line_3649
3869,node_3875,node_5590,line_3650
3870,node_2613,node_88,line_3651
3871,node_2613,node_2658,line_3652
3872,node_2613,node_1155,line_3653
3873,node_3136,node_402,line_3654
3874,node_3136,node_402,line_3655
3875,node_2153,node_1077,line_3656
3876,node_3039,node_4779,line_3657
3877,node_942,node_330,line_3658
3878,node_1074,node_5626,line_3659
3879,node_434,node_793,line_3660
3880,node_1071,node_3910,line_3661
3881,node_1997,node_2484,line_3662
3882,node_4086,node_1127,line_3663
3883,node_2787,node_4861,line_3664
3884,node_2787,node_4012,line_3665
3885,node_2787,node_2468,line_3666
3886,node_4742,node_1795,line_3667
3887,node_4742,node_2034,line_3668
3888,node_1610,node_3621,line_3669
3889,node_1610,node_3621,line_3670
3890,node_3404,node_5337,line_3671
3891,node_3404,node_3135,line_3672
3892,node_3404,node_5311,line_3673
3893,node_323,node_3951,line_3674
3894,node_4944,node_1861,line_3675
3895,node_169,node_3831,line_3676
3896,node_4960,node_2279,line_3677
3897,node_4917,node_4689,line_3678
3898,node_4917,node_3733,line_3679
3899,node_4917,node_5074,line_3680
3900,node_4917,node_1801,line_3681
3901,node_4917,node_1172,line_3682
3902,node_4212,node_4110,line_3683
3903,node_4917,node_4212,line_3684
3904,node_4917,node_4212,line_3685
3905,node_1990,node_1198,line_3686
3906,node_1990,node_5081,line_3687
3907,node_3790,node_893,line_3688
3908,node_2143,node_1037,line_3690
3909,node_2143,node_4745,line_3689
3910,node_2143,node_3962,line_3691
3911,node_2143,node_2050,line_3692
3912,node_2143,node_2841,line_3693
3913,node_2143,node_1698,line_3694
3914,node_2143,node_4745,line_3695
3915,node_1033,node_1012,line_3696
3916,node_1033,node_3625,line_3697
3917,node_2143,node_1033,line_3698
3918,node_2143,node_1033,line_3699
3919,node_499,node_3942,line_3700
3920,node_499,node_4471,line_3701
3921,node_448,node_1723,line_3702
3922,node_4160,node_2806,line_3703
3923,node_4160,node_463,line_3704
3924,node_4160,node_1955,line_3705
3925,node_4160,node_1245,line_3706
3926,node_1067,node_160,line_3707
3927,node_1067,node_2300,line_3708
3928,node_160,node_4660,line_3709
3929,node_2312,node_1404,line_3710
3930,node_2312,node_5076,line_3711
3931,node_5547,node_127,line_3712
3932,node_5547,node_895,line_3713
3933,node_4691,node_5494,line_3714
3934,node_5547,node_4691,line_3715
3935,node_5547,node_4691,line_3716
3936,node_1675,node_4304,line_3717
3937,node_1675,node_3377,line_3718
3938,node_1500,node_3727,line_3769
3939,node_867,node_4439,line_3771
3940,node_3942,node_4260,line_3772
3941,node_2595,node_3924,line_3773
3942,node_2595,node_2398,line_3774
3943,node_2595,node_847,line_3775
3944,node_1654,node_4030,line_3826
3945,node_941,node_4862,line_3832
3946,node_941,node_531,line_3833
3947,node_4839,node_4358,line_3838
3948,node_1470,node_2623,line_3915
3949,node_1678,node_5603,line_4000
3950,node_1987,node_3969,line_4018
3951,node_1987,node_2237,line_4019
3952,node_1987,node_5572,line_4020
3953,node_2346,node_5428,line_3719
3954,node_3303,node_5428,line_3720
3955,node_3303,node_5122,line_3721
3956,node_3303,node_2831,line_3722
3957,node_3303,node_2931,line_3723
3958,node_5522,node_2908,line_3724
3959,node_5522,node_5091,line_3725
3960,node_5522,node_2123,line_3726
3961,node_5522,node_1329,line_3727
3962,node_5522,node_1449,line_3728
3963,node_5486,node_2651,line_3730
3964,node_5522,node_2123,line_3731
3965,node_5522,node_2123,line_3732
3966,node_5522,node_2123,line_3733
3967,node_1227,node_2803,line_3734
3968,node_3150,node_2803,line_3735
3969,node_4906,node_2803,line_3736
3970,node_2651,node_1227,line_3737
3971,node_2651,node_3150,line_3738
3972,node_5522,node_4906,line_3739
3973,node_2908,node_1329,line_3740
3974,node_2803,node_62,line_3741
3975,node_2803,node_2738,line_3742
3976,node_2803,node_62,line_3743
3977,node_2803,node_3443,line_3744
3978,node_2803,node_1999,line_3745
3979,node_2803,node_4504,line_3746
3980,node_2908,node_2803,line_3747
3981,node_3818,node_967,line_3748
3982,node_3818,node_3142,line_3749
3983,node_3818,node_1525,line_3750
3984,node_3818,node_1694,line_3751
3985,node_3818,node_774,line_3752
3986,node_3818,node_3142,line_3753
3987,node_4861,node_3073,line_3754
3988,node_3818,node_4861,line_3755
3989,node_3818,node_4861,line_3756
3990,node_4599,node_1999,line_3757
3991,node_922,node_4504,line_3758
3992,node_2010,node_970,line_3761
3993,node_2010,node_4707,line_3762
3994,node_2010,node_2905,line_3763
3995,node_2010,node_2399,line_3764
3996,node_2010,node_2056,line_3765
3997,node_4063,node_161,line_3766
3998,node_2010,node_4063,line_3767
3999,node_2010,node_4063,line_3768
4000,node_3456,node_42,line_3770
4001,node_2756,node_1742,line_3776
4002,node_2756,node_204,line_3777
4003,node_3633,node_3610,line_3778
4004,node_299,node_839,line_3779
4005,node_3968,node_1860,line_3780
4006,node_5432,node_4918,line_3781
4007,node_3547,node_763,line_3782
4008,node_3547,node_3996,line_3784
4009,node_5432,node_4749,line_3785
4010,node_5432,node_2129,line_3786
4011,node_5432,node_3996,line_3788
4012,node_3887,node_3645,line_3789
4013,node_5432,node_3887,line_3790
4014,node_5432,node_3887,line_3791
4015,node_3489,node_5037,line_3792
4016,node_3489,node_3639,line_3793
4017,node_3489,node_5387,line_3794
4018,node_1401,node_2972,line_3795
4019,node_1401,node_2881,line_3796
4020,node_3908,node_5332,line_3797
4021,node_2424,node_2599,line_3798
4022,node_2424,node_6,line_3799
4023,node_2424,node_3863,line_3800
4024,node_2424,node_5141,line_3801
4025,node_2424,node_4884,line_3802
4026,node_2424,node_483,line_3803
4027,node_1174,node_2599,line_3804
4028,node_591,node_5141,line_3805
4029,node_4875,node_4884,line_3806
4030,node_4293,node_483,line_3807
4031,node_457,node_5545,line_3808
4032,node_241,node_3922,line_3809
4033,node_241,node_2898,line_3810
4034,node_457,node_2594,line_3811
4035,node_4014,node_3151,line_3812
4036,node_4014,node_3986,line_3813
4037,node_4014,node_2250,line_3814
4038,node_4014,node_1383,line_3815
4039,node_4014,node_3151,line_3816
4040,node_4014,node_3986,line_3817
4041,node_4014,node_3151,line_3818
4042,node_457,node_4014,line_3819
4043,node_241,node_4014,line_3820
4044,node_2894,node_5138,line_3821
4045,node_2894,node_4097,line_3822
4046,node_2894,node_894,line_3823
4047,node_2894,node_1900,line_3824
4048,node_3028,node_3603,line_3825
4049,node_4141,node_5610,line_3827
4050,node_380,node_597,line_3830
4051,node_2171,node_3718,line_3831
4052,node_35,node_5226,line_3834
4053,node_1014,node_4316,line_3835
4054,node_1014,node_5098,line_3836
4055,node_5335,node_4755,line_3837
4056,node_2297,node_3099,line_3839
4057,node_2297,node_5414,line_3840
4058,node_2297,node_3099,line_3841
4059,node_3541,node_5435,line_3842
4060,node_178,node_1693,line_3843
4061,node_2743,node_5435,line_3844
4062,node_4408,node_1693,line_3845
4063,node_5135,node_2157,line_3846
4064,node_4907,node_1741,line_3847
4065,node_1016,node_3262,line_3848
4066,node_3511,node_1872,line_3849
4067,node_3511,node_1052,line_3850
4068,node_231,node_2115,line_3851
4069,node_4276,node_4331,line_3852
4070,node_4276,node_1646,line_3853
4071,node_4276,node_4507,line_3854
4072,node_231,node_689,line_3855
4073,node_231,node_2196,line_3856
4074,node_231,node_258,line_3857
4075,node_4276,node_4507,line_3858
4076,node_564,node_2713,line_3859
4077,node_564,node_2968,line_3860
4078,node_564,node_622,line_3861
4079,node_564,node_605,line_3862
4080,node_564,node_1349,line_3863
4081,node_809,node_564,line_3864
4082,node_231,node_564,line_3865
4083,node_4276,node_564,line_3866
4084,node_4276,node_564,line_3867
4085,node_4276,node_564,line_3868
4086,node_1939,node_972,line_3869
4087,node_1939,node_5273,line_3870
4088,node_51,node_3313,line_3875
4089,node_51,node_4151,line_3876
4090,node_51,node_3598,line_3877
4091,node_51,node_4578,line_3878
4092,node_2141,node_350,line_3879
4093,node_2141,node_2492,line_3880
4094,node_2141,node_4445,line_3881
4095,node_51,node_2141,line_3882
4096,node_51,node_2141,line_3883
4097,node_1356,node_4274,line_3884
4098,node_1356,node_765,line_3885
4099,node_1003,node_3655,line_3886
4100,node_1003,node_590,line_3887
4101,node_1003,node_37,line_3888
4102,node_3011,node_5041,line_3889
4103,node_1003,node_3011,line_3890
4104,node_1003,node_3011,line_3891
4105,node_5568,node_2633,line_3892
4106,node_1862,node_109,line_3893
4107,node_1862,node_3653,line_3894
4108,node_5012,node_4064,line_3895
4109,node_5012,node_109,line_3896
4110,node_4858,node_1108,line_3897
4111,node_4858,node_3667,line_3898
4112,node_4858,node_527,line_3899
4113,node_3621,node_2356,line_3900
4114,node_3621,node_3194,line_3901
4115,node_3350,node_1648,line_3902
4116,node_1280,node_2713,line_3903
4117,node_1280,node_4474,line_3904
4118,node_1280,node_2713,line_3905
4119,node_3621,node_3350,line_3906
4120,node_3621,node_1280,line_3907
4121,node_3621,node_1280,line_3908
4122,node_3621,node_1280,line_3909
4123,node_3350,node_1280,line_3910
4124,node_4011,node_2658,line_3911
4125,node_4011,node_3779,line_3912
4126,node_2282,node_5282,line_3913
4127,node_4011,node_2282,line_3914
4128,node_4786,node_4025,line_3917
4129,node_4466,node_4025,line_3918
4130,node_2972,node_1601,line_3920
4131,node_1601,node_3213,line_3919
4132,node_64,node_2253,line_3921
4133,node_5046,node_2868,line_3922
4134,node_5046,node_3823,line_3923
4135,node_4583,node_2017,line_3924
4136,node_4583,node_4350,line_3925
4137,node_4583,node_838,line_3926
4138,node_909,node_1406,line_3927
4139,node_909,node_5323,line_3928
4140,node_4583,node_909,line_3929
4141,node_4038,node_91,line_3930
4142,node_4418,node_91,line_3931
4143,node_1577,node_3909,line_3934
4144,node_2862,node_1437,line_3935
4145,node_2862,node_1915,line_3936
4146,node_2862,node_4657,line_3937
4147,node_2862,node_1970,line_3938
4148,node_2862,node_4977,line_3939
4149,node_4124,node_2132,line_3940
4150,node_4124,node_2132,line_3941
4151,node_1655,node_3597,line_3942
4152,node_1655,node_2572,line_3943
4153,node_1655,node_3884,line_3944
4154,node_1655,node_2572,line_3945
4155,node_1655,node_5168,line_3946
4156,node_1834,node_4823,line_3947
4157,node_1655,node_1834,line_3948
4158,node_1655,node_1834,line_3949
4159,node_1734,node_3920,line_3950
4160,node_3741,node_2729,line_3951
4161,node_3741,node_3450,line_3952
4162,node_1856,node_3328,line_3953
4163,node_1856,node_5230,line_3954
4164,node_3396,node_1049,line_3955
4165,node_4119,node_514,line_3956
4166,node_4119,node_4543,line_3957
4167,node_4042,node_2737,line_3958
4168,node_5493,node_2737,line_3959
4169,node_4119,node_4042,line_3960
4170,node_4119,node_5493,line_3961
4171,node_195,node_4650,line_3962
4172,node_195,node_4650,line_3963
4173,node_2813,node_3785,line_3964
4174,node_2813,node_3785,line_3965
4175,node_4155,node_728,line_3968
4176,node_5624,node_2274,line_3969
4177,node_5605,node_5038,line_3970
4178,node_1817,node_2802,line_3971
4179,node_1817,node_3293,line_3972
4180,node_1817,node_2807,line_3973
4181,node_1817,node_2802,line_3974
4182,node_1145,node_3231,line_3975
4183,node_1145,node_3231,line_3976
4184,node_1817,node_1145,line_3977
4185,node_1817,node_1145,line_3978
4186,node_3573,node_4135,line_3979
4187,node_1528,node_5155,line_3980
4188,node_3997,node_1945,line_3981
4189,node_4030,node_1524,line_3982
4190,node_4030,node_3308,line_3983
4191,node_4030,node_2874,line_3984
4192,node_4537,node_5494,line_3985
4193,node_4537,node_1081,line_3986
4194,node_4030,node_4537,line_3987
4195,node_4030,node_4537,line_3988
4196,node_4682,node_3671,line_3989
4197,node_5071,node_939,line_3990
4198,node_3145,node_1325,line_3991
4199,node_2421,node_3026,line_3992
4200,node_2421,node_2260,line_3993
4201,node_3864,node_2294,line_3994
4202,node_3864,node_660,line_3995
4203,node_3864,node_3059,line_3996
4204,node_4447,node_2538,line_3997
4205,node_3864,node_4447,line_3998
4206,node_3864,node_4447,line_3999
4207,node_2640,node_402,line_4001
4208,node_1879,node_2052,line_4002
4209,node_498,node_2032,line_4003
4210,node_2941,node_1492,line_4004
4211,node_2941,node_2575,line_4005
4212,node_1047,node_5310,line_4006
4213,node_1047,node_5337,line_4007
4214,node_1047,node_3373,line_4008
4215,node_2333,node_4395,line_4009
4216,node_2333,node_513,line_4010
4217,node_3499,node_1684,line_4011
4218,node_4156,node_5607,line_4012
4219,node_4156,node_2762,line_4013
4220,node_4156,node_4084,line_4014
4221,node_2256,node_1920,line_4015
4222,node_1421,node_5256,line_4016
4223,node_1421,node_5484,line_4017
4224,node_1795,node_2305,line_4139
4225,node_2397,node_2034,line_4140
4226,node_2397,node_556,line_4141
4227,node_1795,node_3095,line_4142
4228,node_4240,node_3402,line_4143
4229,node_4767,node_3402,line_4144
4230,node_3348,node_3402,line_4145
4231,node_2397,node_4240,line_4146
4232,node_1795,node_4767,line_4147
4233,node_2397,node_3348,line_4148
4234,node_1389,node_5289,line_4149
4235,node_3073,node_5010,line_4150
4236,node_3073,node_2468,line_4151
4237,node_3073,node_5190,line_4152
4238,node_3073,node_417,line_4153
4239,node_3073,node_5010,line_4154
4240,node_3073,node_5010,line_4155
4241,node_1389,node_3073,line_4156
4242,node_1186,node_3073,line_4157
4243,node_1186,node_3073,line_4158
4244,node_3026,node_566,line_4159
4245,node_4167,node_3204,line_4160
4246,node_593,node_4588,line_4161
4247,node_593,node_839,line_4162
4248,node_593,node_5075,line_4163
4249,node_4167,node_593,line_4164
4250,node_4167,node_593,line_4165
4251,node_4167,node_4094,line_4166
4252,node_4167,node_4094,line_4167
4253,node_940,node_657,line_4168
4254,node_1783,node_1624,line_4169
4255,node_1783,node_1624,line_4170
4256,node_5018,node_4866,line_4171
4257,node_5018,node_2182,line_4172
4258,node_5416,node_1615,line_4173
4259,node_5416,node_167,line_4174
4260,node_5416,node_5404,line_4175
4261,node_5416,node_167,line_4176
4262,node_5416,node_5404,line_4177
4263,node_5416,node_5404,line_4178
4264,node_5018,node_5416,line_4179
4265,node_5018,node_5416,line_4180
4266,node_4316,node_5553,line_4231
4267,node_2916,node_790,line_4232
4268,node_2710,node_2325,line_4244
4269,node_2710,node_5223,line_4245
4270,node_2710,node_1197,line_4246
4271,node_2710,node_836,line_4247
4272,node_2710,node_4477,line_4248
4273,node_4606,node_1081,line_4249
4274,node_2710,node_4606,line_4250
4275,node_2710,node_4606,line_4251
4276,node_4606,node_3833,line_4252
4277,node_4606,node_3833,line_4253
4278,node_4424,node_4714,line_4281
4279,node_4424,node_952,line_4282
4280,node_700,node_3260,line_4284
4281,node_3800,node_2273,line_4285
4282,node_465,node_3253,line_4286
4283,node_3323,node_4783,line_4287
4284,node_4743,node_3001,line_4288
4285,node_4319,node_4783,line_4289
4286,node_4319,node_1569,line_4290
4287,node_4789,node_2323,line_4291
4288,node_4789,node_2323,line_4292
4289,node_4679,node_3523,line_4359
4290,node_3523,node_4074,line_4360
4291,node_577,node_5404,line_4361
4292,node_3523,node_577,line_4362
4293,node_3157,node_2815,line_4456
4294,node_2132,node_1043,line_4476
4295,node_2132,node_3939,line_4477
4296,node_4650,node_2042,line_4478
4297,node_4650,node_3106,line_4479
4298,node_4650,node_3868,line_4480
4299,node_4650,node_657,line_4481
4300,node_4650,node_3069,line_4482
4301,node_4650,node_3284,line_4483
4302,node_4650,node_3862,line_4484
4303,node_4650,node_3688,line_4485
4304,node_4650,node_3862,line_4486
4305,node_2132,node_4650,line_4487
4306,node_2132,node_4650,line_4488
4307,node_2132,node_4650,line_4489
4308,node_3361,node_4452,line_4574
4309,node_849,node_4928,line_4021
4310,node_849,node_4928,line_4022
4311,node_5609,node_3488,line_4023
4312,node_849,node_5609,line_4024
4313,node_4400,node_5569,line_4025
4314,node_336,node_5569,line_4026
4315,node_3390,node_2647,line_4027
4316,node_4322,node_1989,line_4028
4317,node_4322,node_4481,line_4029
4318,node_2676,node_4488,line_4030
4319,node_5541,node_3226,line_4031
4320,node_610,node_1393,line_4032
4321,node_5288,node_4981,line_4033
4322,node_4146,node_4981,line_4034
4323,node_1743,node_4981,line_4035
4324,node_385,node_4981,line_4036
4325,node_5328,node_5288,line_4037
4326,node_831,node_4146,line_4038
4327,node_997,node_1743,line_4039
4328,node_4888,node_385,line_4040
4329,node_4830,node_5304,line_4041
4330,node_4830,node_5137,line_4042
4331,node_4981,node_4832,line_4043
4332,node_4926,node_4900,line_4044
4333,node_4926,node_5149,line_4045
4334,node_4926,node_5069,line_4046
4335,node_4926,node_5497,line_4047
4336,node_4926,node_1179,line_4048
4337,node_4926,node_4023,line_4049
4338,node_4926,node_5149,line_4050
4339,node_4926,node_5241,line_4051
4340,node_4926,node_5149,line_4052
4341,node_2607,node_1376,line_4053
4342,node_2607,node_247,line_4054
4343,node_2607,node_788,line_4055
4344,node_2607,node_3414,line_4056
4345,node_4926,node_2607,line_4057
4346,node_4926,node_2607,line_4058
4347,node_4136,node_3652,line_4059
4348,node_4136,node_2278,line_4060
4349,node_1246,node_4136,line_4061
4350,node_2409,node_3229,line_4062
4351,node_2999,node_2302,line_4063
4352,node_1549,node_2553,line_4064
4353,node_4866,node_4603,line_4065
4354,node_4118,node_3105,line_4066
4355,node_4118,node_2460,line_4067
4356,node_4118,node_3105,line_4068
4357,node_3734,node_5279,line_4069
4358,node_3734,node_2349,line_4070
4359,node_3734,node_2154,line_4071
4360,node_1621,node_3500,line_4072
4361,node_1621,node_1944,line_4073
4362,node_3734,node_1621,line_4074
4363,node_3734,node_1621,line_4075
4364,node_1240,node_3088,line_4076
4365,node_1132,node_3481,line_4077
4366,node_4984,node_2390,line_4078
4367,node_799,node_4882,line_4079
4368,node_799,node_3088,line_4080
4369,node_799,node_5461,line_4081
4370,node_671,node_2929,line_4082
4371,node_4223,node_1670,line_4083
4372,node_189,node_4211,line_4084
4373,node_2777,node_2852,line_4085
4374,node_2777,node_3189,line_4086
4375,node_404,node_865,line_4087
4376,node_5448,node_5440,line_4089
4377,node_5448,node_1466,line_4090
4378,node_5448,node_4077,line_4091
4379,node_5448,node_1317,line_4092
4380,node_5448,node_1317,line_4093
4381,node_1048,node_4308,line_4094
4382,node_5448,node_1048,line_4095
4383,node_5448,node_1048,line_4096
4384,node_5450,node_1426,line_4097
4385,node_5450,node_1426,line_4098
4386,node_3464,node_5259,line_4099
4387,node_3464,node_3752,line_4100
4388,node_3464,node_5259,line_4101
4389,node_3464,node_3752,line_4102
4390,node_5450,node_3464,line_4103
4391,node_4618,node_4692,line_4105
4392,node_4618,node_3447,line_4106
4393,node_4618,node_3447,line_4107
4394,node_2287,node_1736,line_4108
4395,node_4446,node_3822,line_4109
4396,node_4446,node_3486,line_4110
4397,node_4446,node_5282,line_4111
4398,node_4446,node_3486,line_4112
4399,node_2927,node_4532,line_4113
